N° Documento	Clase	Fecha Contabilización	Dias	Cuenta	Usuario	Texto	Texto cabecera	Centro de costo	Referencia	Moneda doc.	Debe	Haber
3964835		03-01-2025		1101500002	6628	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	20			2.442.331	0
3964835		03-01-2025		1101500002	6628	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	20			369.375	0
3964861		03-01-2025		1101500002	6628	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	20			350.000	0
3964889		03-01-2025		1101500002	6628	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	20			1	0
3964892		03-01-2025		1101500002	6628	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	20			13.073.326	0
3964893		03-01-2025		1101500002	6628	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	20			0	-10.857.392
5239684		03-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	2			0	-23.115.146
5239685		03-01-2025		1101500002	583	REG ABONO CLIENTE	REG ABONO CLIENTE	2			1.355.312	0
5241122		03-01-2025		1101500002	1232	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	2			123.970	0
5241164		03-01-2025		1101500002	125	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	2			1.124.550	0
5241199		03-01-2025		1101500002	425	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	2			0	-283.418
7582207		03-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	36			0	-51.005.540
7582208		03-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	36			96.383.944	0
7582209		03-01-2025		1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	36			0	-63.000.000
7584264		03-01-2025		1101500002	2081	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	36			338.700	0
7584277		03-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			67.200	0
7585509		03-01-2025		1101500002	7123	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			562.972	0
7585637		03-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			343.729	0
7585668		03-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			1.002.611	0
7585694		03-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			6.752.870	0
7585695		03-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-96.383.944
7585713		03-01-2025		1101500002	7123	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			40.000	0
7585776		03-01-2025		1101500002	151	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			255.873	0
7585799		03-01-2025		1101500002	151	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-147.000.000
7585833		03-01-2025		1101500002	151	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	36			19.629.301	0
7585833		03-01-2025		1101500002	151	74-PAGO ALTO VALOR CAMARA	INGRESOS VARIOS PESOS	36			147.000.000	0
7585846		03-01-2025		1101500002	1687	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	36			229.213	0
7585850		03-01-2025		1101500002	2081	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	36			12.000.000	0
7585855		03-01-2025		1101500002	2081	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	36			0	-822.834
7585887		03-01-2025		1101500002	1687	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	36			396.595	0
7585889		03-01-2025		1101500002	2081	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	36			1.667.800	0
1211866		03-01-2025		1101500002	3050	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	54			569.029	0
1211884		03-01-2025		1101500002	3050	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	54			0	-2.850.828
1460729		03-01-2025		1101500002	1641	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	47			2.622.480	0
1460734		03-01-2025		1101500002	1641	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	47			0	-2.622.480
1485248		03-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	48			0	-2.050.955
1563394		03-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	51			0	-317.739
1563736		03-01-2025		1101500002	2575	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	51			2.000.000	0
1563917		03-01-2025		1101500002	2575	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	51			167.483	0
1563923		03-01-2025		1101500002	2575	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	51			1.901.091	0
1563955		03-01-2025		1101500002	2575	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	51			0	-1.901.091
7591060		06-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			3.000.000	0
7591083		06-01-2025		1101500002	7123	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	36			47.740	0
7591187		06-01-2025		1101500002	1687	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			3.072.480	0
7591254		06-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	36			0	-174.766.332
7591260		06-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			50.000	0
7591314		06-01-2025		1101500002	1687	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	36			10.000.000	0
7591344		06-01-2025		1101500002	2081	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			49.220	0
7591525		06-01-2025		1101500002	151	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	36			0	-546.540
7591526		06-01-2025		1101500002	151	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	36			546.540	0
7591550		06-01-2025		1101500002	7123	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	36			0	-179.138
7591579		06-01-2025		1101500002	7123	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	36			179.138	0
2653952		06-01-2025		1101500002	583	REG ANTOFAGASTA	REG ANTOFAGASTA	8			0	-14.069.017
2653953		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	8			0	-13.633.490
2654745		06-01-2025		1101500002	2499	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	8			13.633.490	0
2746346		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	11			0	-9.105.068
2746347		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	11			2.658.634	0
2747063		06-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	11			0	-2.658.634
2864336		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	17			0	-171.644.350
2865196		06-01-2025		1101500002	8374	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	17			309.300	0
2865725		06-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	17			1.386.000	0
2865730		06-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	17			3.669.786	0
2865731		06-01-2025		1101500002	8374	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	17			6.371.317	0
2865775		06-01-2025		1101500002	8374	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	17			8.862.948	0
2865798		06-01-2025		1101500002	8374	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	17			0	-3.000.000
3145808		06-01-2025		1101500002	583	REG PUERTO MONTT	REG PUERTO MONTT	15			0	-18.000.000
3145809		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	15			0	-21.683.199
3146666		06-01-2025		1101500002	28	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	15			531.292	0
3147082		06-01-2025		1101500002	28	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	15			2.272.250	0
3147082		06-01-2025		1101500002	28	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	15			1.814.870	0
3147095		06-01-2025		1101500002	28	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	15			0	-1.112.648
3147102		06-01-2025		1101500002	28	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	15			439.144	0
3237249		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	12			0	-1.168.026
3238325		06-01-2025		1101500002	286	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	12			209.957	0
3238359		06-01-2025		1101500002	286	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	12			2.107.350	0
3238360		06-01-2025		1101500002	286	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	12			27.659.307	0
3238386		06-01-2025		1101500002	286	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	12			1.067.379	0
3238432		06-01-2025		1101500002	286	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	12			0	-1.117.379
3243503		06-01-2025		1101500002	2041	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	5			7.000.000	0
3243871		06-01-2025		1101500002	2041	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	5			208.250	0
3243897		06-01-2025		1101500002	2041	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	5			8.326.860	0
3321630		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	7			0	-408.000
3322321		06-01-2025		1101500002	9434	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	7			365.993	0
3322321		06-01-2025		1101500002	9434	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	7			390.728	0
3322879		06-01-2025		1101500002	9434	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	7			1.366.284	0
3322921		06-01-2025		1101500002	9434	73-OP INGRESO CHQS	INGRESOS VARIOS PESOS	7			212.000.000	0
3322926		06-01-2025		1101500002	9434	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	7			0	-1.366.284
3439645		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	10			8.893.642	0
3440366		06-01-2025		1101500002	1244	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	10			301.965	0
3440698		06-01-2025		1101500002	1244	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	10			278.597	0
3440724		06-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	10			0	-8.893.642
3966001		06-01-2025		1101500002	583	REG MALL DEL CENTRO	REG MALL DEL CENTRO	20			0	-663.806
3966002		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	20			0	-15.365.038
3966003		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	20			16.456.896	0
3966810		06-01-2025		1101500002	6628	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	20			10.857.392	0
3966837		06-01-2025		1101500002	6628	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	20			128.000.000	0
3967319		06-01-2025		1101500002	6628	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	20			0	-72.444.794
3967360		06-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	20			0	-16.456.896
3967419		06-01-2025		1101500002	6628	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	20			20.400.000	0
3967471		06-01-2025		1101500002	6628	74-PAGO ALTO VALOR CAMARA	INGRESOS VARIOS PESOS	20			65.000.000	0
5242082		06-01-2025		1101500002	583	REG ABONO CLIENTE	REG ABONO CLIENTE	2			771.283	0
5242083		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	2			0	-1.248.520
5242989		06-01-2025		1101500002	425	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	2			283.418	0
5243691		06-01-2025		1101500002	1232	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	2			77.000	0
5243691		06-01-2025		1101500002	1232	04-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	2			39.680	0
5243854		06-01-2025		1101500002	1232	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	2			156.000	0
5243879		06-01-2025		1101500002	1232	02-VALOR CHEQUES	RECEPCION DE VALORES EN CAJA PESOS	2			1.463.747	0
7587082		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	36			0	-42.464.030
7587083		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	36			174.766.332	0
7589443		06-01-2025		1101500002	2081	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	36			822.834	0
7589454		06-01-2025		1101500002	151	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	36			700.000	0
7589468		06-01-2025		1101500002	2081	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 7-35 PESOS	36			1.587.739	0
7589514		06-01-2025		1101500002	2081	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	36			4.000.000	0
7590915		06-01-2025		1101500002	7123	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			111.668	0
7590917		06-01-2025		1101500002	2081	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	36			1.398.054	0
7590999		06-01-2025		1101500002	151	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	36			1.800.000	0
1212527		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	54			0	-2.228.560
1212528		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	54			5.000.000	0
1213004		06-01-2025		1101500002	3050	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	54			2.850.828	0
1213008		06-01-2025		1101500002	3050	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	54			145.547	0
1213260		06-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	54			0	-5.000.000
1213263		06-01-2025		1101500002	3050	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	54			320.655	0
1213266		06-01-2025		1101500002	3050	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	54			333.270	0
1213270		06-01-2025		1101500002	3050	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	54			457.000	0
1213271		06-01-2025		1101500002	3050	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	54			648.232	0
1213287		06-01-2025		1101500002	3050	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	54			0	-1.302.157
1461195		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	47			359.000	0
1461590		06-01-2025		1101500002	1641	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	47			2.622.480	0
1461791		06-01-2025		1101500002	1641	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	47			1.178.620	0
1461795		06-01-2025		1101500002	1641	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	47			0	-1.178.620
1486686		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	48			19.736.120	0
1486687		06-01-2025		1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	48			0	-51.800.000
1487556		06-01-2025		1101500002	96	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	48			3.000.000	0
1564445		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	51			0	-2.167.483
1564845		06-01-2025		1101500002	8234	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	51			1.901.091	0
1565075		06-01-2025		1101500002	8234	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	51			1.710.000	0
1583087		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	43			0	-1.881.952
1583088		06-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	43			8.700.000	0
1583348		06-01-2025		1101500002	9676	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	43			70.302	0
1583348		06-01-2025		1101500002	9676	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	43			190.081	0
1583348		06-01-2025		1101500002	9676	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	43			380.162	0
1583523		06-01-2025		1101500002	9676	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	43			9.022.563	0
1583524		06-01-2025		1101500002	5165	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	43			0	-8.700.000
1583528		06-01-2025		1101500002	9676	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	43			8.642.700	0
1583530		06-01-2025		1101500002	9676	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	43			5.000.000	0
1752530		06-01-2025		1101500002	5308	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	42			495.392	0
1975434		06-01-2025		1101500002	583	REG MALL DEL CENTRO	REG MALL DEL CENTRO	14			663.806	0
1975435		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	14			0	-26.375.069
1975938		06-01-2025		1101500002	9179	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	14			820.373	0
1975976		06-01-2025		1101500002	9179	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	14			0	-820.373
2017777		06-01-2025		1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	27			0	-100.000.000
2018545		06-01-2025		1101500002	736	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	27			1.256.640	0
2144475		06-01-2025		1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	34			0	-73.131.140
2144947		06-01-2025		1101500002	8631	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	34			110.000	0
2236186		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	30			0	-7.988.353
2236939		06-01-2025		1101500002	633	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	30			0	-23.000.000
2236998		06-01-2025		1101500002	1184	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			621.128	0
2237007		06-01-2025		1101500002	1205	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			6.201.300	0
2237014		06-01-2025		1101500002	633	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			2.429.075	0
2237052		06-01-2025		1101500002	633	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	30			0	-86.125
2237059		06-01-2025		1101500002	1184	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	30			0	-621.128
2237067		06-01-2025		1101500002	1205	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	30			0	-3.845.150
2275413		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	9			0	-1.723.690
2275987		06-01-2025		1101500002	4831	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	9			125.820	0
2385458		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	29			0	-2.905.878
2385916		06-01-2025		1101500002	1102	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	29			3.652.749	0
2385927		06-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			332.462	0
2385927		06-01-2025		1101500002	1251	03-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			162.600	0
2386183		06-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	29			299.763	0
2386193		06-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	29			718.654	0
2386197		06-01-2025		1101500002	1251	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	29			2.275.020	0
2386218		06-01-2025		1101500002	1251	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	29			2.776.356	0
2386219		06-01-2025		1101500002	1251	04-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	29			1.866.430	0
2386251		06-01-2025		1101500002	1251	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	29			0	-1.288.268
2512696		06-01-2025		1101500002	612	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	19			2.996.760	0
2512711		06-01-2025		1101500002	612	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	19			1.600.000	0
2573596		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	21			0	-5.045.364
2574302		06-01-2025		1101500002	3869	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	21			1.503.462	0
2574327		06-01-2025		1101500002	3869	01-VALE VISTA  PAGADO MISMA OFICINA	PAGO VALE VISTA CAMARA VALES VISTA VALES VISTA PESOS	21			0	-30.000.000
2574339		06-01-2025		1101500002	3869	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	21			0	-780.878
598371		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	55			0	-50.355.348
598699		06-01-2025		1101500002	233	56-CURSA CANJE NO ENVIADO	INGRESOS VARIOS PESOS	55			6.914.070	0
598895		06-01-2025		1101500002	233	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	55			2.560.800	0
598940		06-01-2025		1101500002	233	01-VALOR MONEDA NACIONAL	VENTA CHEQUES MONEDA EXTRANJEA PESOS	55			500.294	0
810886		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	58			0	-429.042
811380		06-01-2025		1101500002	152	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	58			4.000.000	0
811671		06-01-2025		1101500002	152	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	58			176.046	0
811692		06-01-2025		1101500002	152	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	58			150.000	0
811718		06-01-2025		1101500002	152	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	58			0	-176.046
874247		06-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	57			0	-242.959
2237875		07-01-2025		1101500002	633	03-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			50.000	0
2237878		07-01-2025		1101500002	955	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			60.000	0
2237882		07-01-2025		1101500002	633	02-CON DOCUMENTO	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	30			4.341.960	0
2237888		07-01-2025		1101500002	633	02-CON DOCUMENTO	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	30			500.000	0
2276210		07-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	9			0	-125.820
3324127		07-01-2025		1101500002	9434	54-54-OP CANJE NO ENVIADO	EGRESOS VARIOS PESOS	7			0	-2.000.000
3441112		07-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	10			0	-20.730.562
3441113		07-01-2025		1101500002	583	REG ABONO CLIENTE	REG ABONO CLIENTE	10			20.000.000	0
3967860		07-01-2025		1101500002	583	CANJE ENVIADO	CANJE ENVIADO	20			0	-54.257.392
3967861		07-01-2025		1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	20			6.127.331	0
3967862		07-01-2025		1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	20			0	-105.000.000
3968480		07-01-2025		1101500002	4169	02-VALOR CHEQUES	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	20			45.000.000	0
